"id","displayName","brand","merchant","category","price","asin","imageUrl","imageUrlHostname","imageUrlMatchesMerchantDomain","purchaseUrl","resolvedUrl","hasPurchaseUrl","validUrl","hostname","merchantMatchesDomain","affiliateRuleConfigured","affiliateMarkerPresent","placeholderAffiliateTag","duplicateRawUrl","suspiciousUrl","runtimeAffiliateMarkerPresent","imageUrlPresent","active","swipeEligible","imageApproved","isCurated","duplicateTitleFields","duplicateTitleFieldValuesDiffer","titleFieldsPresent","suspiciousBrandValue","status","launchStatus","manualReady","notes","launchNotes","manualOpened","manualPageLoads","manualRightProduct","manualRightRetailer","manualNo404","manualNoWeirdRedirect","manualMobileIssue","manualFixNeeded","manualNotes"
"47YsotDqXp9BEhfpv0EJ","Soft Floor Lamp","SwipeShop Studio","Amazon","lighting","52.99","","https://picsum.photos/seed/lighting_102/600/600","picsum.photos","no","https://www.amazon.ca/s?k=Soft%20Floor%20Lamp%20SwipeShop%20Studio%20lighting","https://www.amazon.ca/s?k=Soft%20Floor%20Lamp%20SwipeShop%20Studio%20lighting","yes","yes","www.amazon.ca","yes","yes","no","no","yes","no","no","yes","yes","no","no","no","yes","no","displayName; name; title","yes","review","fail","no","No visible affiliate marker in purchaseUrl (tag=); duplicate raw purchaseUrl used by multiple products; imageUrl domain differs from merchant domain: picsum.photos; Not swipe eligible; imageApproved is false; isCurated is false; duplicate title/displayName/name fields: displayName, name, title; brand may need verification: SwipeShop Studio","runtime resolved URL is missing affiliate marker because AMAZON_ASSOC_TAG/VITE_AMAZON_ASSOC_TAG is not set","","","","","","","","",""
"4PNJeqmQbezgstreV1Rt","Bold Accent Chair","SwipeShop Studio","Amazon","storage","167.99","","https://picsum.photos/seed/seating_137/600/600","picsum.photos","no","https://www.amazon.ca/s?k=Bold%20Accent%20Chair%20SwipeShop%20Studio%20seating","https://www.amazon.ca/s?k=Bold%20Accent%20Chair%20SwipeShop%20Studio%20seating","yes","yes","www.amazon.ca","yes","yes","no","no","yes","no","no","yes","yes","no","no","no","yes","no","displayName; name; title","yes","review","fail","no","No visible affiliate marker in purchaseUrl (tag=); duplicate raw purchaseUrl used by multiple products; imageUrl domain differs from merchant domain: picsum.photos; Not swipe eligible; imageApproved is false; isCurated is false; duplicate title/displayName/name fields: displayName, name, title; brand may need verification: SwipeShop Studio","runtime resolved URL is missing affiliate marker because AMAZON_ASSOC_TAG/VITE_AMAZON_ASSOC_TAG is not set","","","","","","","","",""
"4Zv6M1Jic8q4Luh3ldHM","Modern Indoor Plant","SwipeShop Studio","Amazon","plants","42.99","","https://picsum.photos/seed/plants_37/600/600","picsum.photos","no","https://www.amazon.ca/s?k=Modern%20Indoor%20Plant%20SwipeShop%20Studio%20plants","https://www.amazon.ca/s?k=Modern%20Indoor%20Plant%20SwipeShop%20Studio%20plants","yes","yes","www.amazon.ca","yes","yes","no","no","yes","no","no","yes","yes","no","no","no","yes","no","displayName; name; title","yes","review","fail","no","No visible affiliate marker in purchaseUrl (tag=); duplicate raw purchaseUrl used by multiple products; imageUrl domain differs from merchant domain: picsum.photos; Not swipe eligible; imageApproved is false; isCurated is false; duplicate title/displayName/name fields: displayName, name, title; brand may need verification: SwipeShop Studio","runtime resolved URL is missing affiliate marker because AMAZON_ASSOC_TAG/VITE_AMAZON_ASSOC_TAG is not set","","","","","","","","",""
"50hRpp0WyhPKOWYg3irI","Minimal Runner Rug","SwipeShop Studio","Amazon","storage","85.99","","https://picsum.photos/seed/rugs_113/600/600","picsum.photos","no","https://www.amazon.ca/s?k=Minimal%20Runner%20Rug%20SwipeShop%20Studio%20rugs","https://www.amazon.ca/s?k=Minimal%20Runner%20Rug%20SwipeShop%20Studio%20rugs","yes","yes","www.amazon.ca","yes","yes","no","no","no","no","no","yes","yes","no","no","no","yes","no","displayName; name; title","yes","review","fail","no","No visible affiliate marker in purchaseUrl (tag=); imageUrl domain differs from merchant domain: picsum.photos; Not swipe eligible; imageApproved is false; isCurated is false; duplicate title/displayName/name fields: displayName, name, title; brand may need verification: SwipeShop Studio","runtime resolved URL is missing affiliate marker because AMAZON_ASSOC_TAG/VITE_AMAZON_ASSOC_TAG is not set","","","","","","","","",""
"58CKdM5EQMF8HYsFeoKl","Bold Vanity Mirror","SwipeShop Studio","Amazon","mirrors","77.99","","https://picsum.photos/seed/mirrors_47/600/600","picsum.photos","no","https://www.amazon.ca/s?k=Bold%20Vanity%20Mirror%20SwipeShop%20Studio%20mirrors","https://www.amazon.ca/s?k=Bold%20Vanity%20Mirror%20SwipeShop%20Studio%20mirrors","yes","yes","www.amazon.ca","yes","yes","no","no","no","no","no","yes","yes","no","no","no","yes","no","displayName; name; title","yes","review","fail","no","No visible affiliate marker in purchaseUrl (tag=); imageUrl domain differs from merchant domain: picsum.photos; Not swipe eligible; imageApproved is false; isCurated is false; duplicate title/displayName/name fields: displayName, name, title; brand may need verification: SwipeShop Studio","runtime resolved URL is missing affiliate marker because AMAZON_ASSOC_TAG/VITE_AMAZON_ASSOC_TAG is not set","","","","","","","","",""
"5HvlSDZ0FaoEO2w7aXYF","Cozy Canvas Art","SwipeShop Studio","Amazon","wall-decor","48.99","","https://picsum.photos/seed/wall_art_4/600/600","picsum.photos","no","https://www.amazon.ca/s?k=Cozy%20Canvas%20Art%20SwipeShop%20Studio%20wall_art","https://www.amazon.ca/s?k=Cozy%20Canvas%20Art%20SwipeShop%20Studio%20wall_art","yes","yes","www.amazon.ca","yes","yes","no","no","yes","no","no","yes","yes","no","no","no","yes","no","displayName; name; title","yes","review","fail","no","No visible affiliate marker in purchaseUrl (tag=); duplicate raw purchaseUrl used by multiple products; imageUrl domain differs from merchant domain: picsum.photos; Not swipe eligible; imageApproved is false; isCurated is false; duplicate title/displayName/name fields: displayName, name, title; brand may need verification: SwipeShop Studio","runtime resolved URL is missing affiliate marker because AMAZON_ASSOC_TAG/VITE_AMAZON_ASSOC_TAG is not set","","","","","","","","",""
"5XV87SntrqfajztESE9k","Classic Wool Rug","SwipeShop Studio","Amazon","storage","103.99","","https://picsum.photos/seed/rugs_29/600/600","picsum.photos","no","https://www.amazon.ca/s?k=Classic%20Wool%20Rug%20SwipeShop%20Studio%20rugs","https://www.amazon.ca/s?k=Classic%20Wool%20Rug%20SwipeShop%20Studio%20rugs","yes","yes","www.amazon.ca","yes","yes","no","no","yes","no","no","yes","yes","no","no","no","yes","no","displayName; name; title","yes","review","fail","no","No visible affiliate marker in purchaseUrl (tag=); duplicate raw purchaseUrl used by multiple products; imageUrl domain differs from merchant domain: picsum.photos; Not swipe eligible; imageApproved is false; isCurated is false; duplicate title/displayName/name fields: displayName, name, title; brand may need verification: SwipeShop Studio","runtime resolved URL is missing affiliate marker because AMAZON_ASSOC_TAG/VITE_AMAZON_ASSOC_TAG is not set","","","","","","","","",""
"5XpQgajn5f7unUDbpTUS","Neutral Sheet Set","SwipeShop Studio","Amazon","cozy-bedroom","84.99","","https://picsum.photos/seed/bedding_136/600/600","picsum.photos","no","https://www.amazon.ca/s?k=Neutral%20Sheet%20Set%20SwipeShop%20Studio%20bedding","https://www.amazon.ca/s?k=Neutral%20Sheet%20Set%20SwipeShop%20Studio%20bedding","yes","yes","www.amazon.ca","yes","yes","no","no","yes","no","no","yes","yes","no","no","no","yes","no","displayName; name; title","yes","review","fail","no","No visible affiliate marker in purchaseUrl (tag=); duplicate raw purchaseUrl used by multiple products; imageUrl domain differs from merchant domain: picsum.photos; Not swipe eligible; imageApproved is false; isCurated is false; duplicate title/displayName/name fields: displayName, name, title; brand may need verification: SwipeShop Studio","runtime resolved URL is missing affiliate marker because AMAZON_ASSOC_TAG/VITE_AMAZON_ASSOC_TAG is not set","","","","","","","","",""
"5upfzXXsGsKdnwLTrmR1","Minimal Coffee Table","SwipeShop Studio","Amazon","storage","153.99","","https://picsum.photos/seed/tables_39/600/600","picsum.photos","no","https://www.amazon.ca/s?k=Minimal%20Coffee%20Table%20SwipeShop%20Studio%20tables","https://www.amazon.ca/s?k=Minimal%20Coffee%20Table%20SwipeShop%20Studio%20tables","yes","yes","www.amazon.ca","yes","yes","no","no","no","no","no","yes","yes","no","no","no","yes","no","displayName; name; title","yes","review","fail","no","No visible affiliate marker in purchaseUrl (tag=); imageUrl domain differs from merchant domain: picsum.photos; Not swipe eligible; imageApproved is false; isCurated is false; duplicate title/displayName/name fields: displayName, name, title; brand may need verification: SwipeShop Studio","runtime resolved URL is missing affiliate marker because AMAZON_ASSOC_TAG/VITE_AMAZON_ASSOC_TAG is not set","","","","","","","","",""
"662vt88BXlU1YuUq7kzd","Classic Shelf Unit","SwipeShop Studio","Amazon","storage","44.99","","https://picsum.photos/seed/storage_26/600/600","picsum.photos","no","https://www.amazon.ca/s?k=Classic%20Shelf%20Unit%20SwipeShop%20Studio%20storage","https://www.amazon.ca/s?k=Classic%20Shelf%20Unit%20SwipeShop%20Studio%20storage","yes","yes","www.amazon.ca","yes","yes","no","no","yes","no","no","yes","yes","no","no","no","yes","no","displayName; name; title","yes","review","fail","no","No visible affiliate marker in purchaseUrl (tag=); duplicate raw purchaseUrl used by multiple products; imageUrl domain differs from merchant domain: picsum.photos; Not swipe eligible; imageApproved is false; isCurated is false; duplicate title/displayName/name fields: displayName, name, title; brand may need verification: SwipeShop Studio","runtime resolved URL is missing affiliate marker because AMAZON_ASSOC_TAG/VITE_AMAZON_ASSOC_TAG is not set","","","","","","","","",""
"68AZTsMnHgF8i0HJxih8","Cozy Shelf Unit","SwipeShop Studio","Amazon","storage","41.99","","https://picsum.photos/seed/storage_65/600/600","picsum.photos","no","https://www.amazon.ca/s?k=Cozy%20Shelf%20Unit%20SwipeShop%20Studio%20storage","https://www.amazon.ca/s?k=Cozy%20Shelf%20Unit%20SwipeShop%20Studio%20storage","yes","yes","www.amazon.ca","yes","yes","no","no","yes","no","no","yes","yes","no","no","no","yes","no","displayName; name; title","yes","review","fail","no","No visible affiliate marker in purchaseUrl (tag=); duplicate raw purchaseUrl used by multiple products; imageUrl domain differs from merchant domain: picsum.photos; Not swipe eligible; imageApproved is false; isCurated is false; duplicate title/displayName/name fields: displayName, name, title; brand may need verification: SwipeShop Studio","runtime resolved URL is missing affiliate marker because AMAZON_ASSOC_TAG/VITE_AMAZON_ASSOC_TAG is not set","","","","","","","","",""
"6NQr8xNQTi7qJ4PKUy13","Soft Framed Print","SwipeShop Studio","Amazon","wall-decor","48.99","","https://picsum.photos/seed/wall_art_74/600/600","picsum.photos","no","https://www.amazon.ca/s?k=Soft%20Framed%20Print%20SwipeShop%20Studio%20wall_art","https://www.amazon.ca/s?k=Soft%20Framed%20Print%20SwipeShop%20Studio%20wall_art","yes","yes","www.amazon.ca","yes","yes","no","no","yes","no","no","yes","yes","no","no","no","yes","no","displayName; name; title","yes","review","fail","no","No visible affiliate marker in purchaseUrl (tag=); duplicate raw purchaseUrl used by multiple products; imageUrl domain differs from merchant domain: picsum.photos; Not swipe eligible; imageApproved is false; isCurated is false; duplicate title/displayName/name fields: displayName, name, title; brand may need verification: SwipeShop Studio","runtime resolved URL is missing affiliate marker because AMAZON_ASSOC_TAG/VITE_AMAZON_ASSOC_TAG is not set","","","","","","","","",""
"6dH434bIm7GC2IplbR6F","Modern Pillow Set","SwipeShop Studio","Amazon","cozy-bedroom","87.99","","https://picsum.photos/seed/bedding_177/600/600","picsum.photos","no","https://www.amazon.ca/s?k=Modern%20Pillow%20Set%20SwipeShop%20Studio%20bedding","https://www.amazon.ca/s?k=Modern%20Pillow%20Set%20SwipeShop%20Studio%20bedding","yes","yes","www.amazon.ca","yes","yes","no","no","yes","no","no","yes","yes","no","no","no","yes","no","displayName; name; title","yes","review","fail","no","No visible affiliate marker in purchaseUrl (tag=); duplicate raw purchaseUrl used by multiple products; imageUrl domain differs from merchant domain: picsum.photos; Not swipe eligible; imageApproved is false; isCurated is false; duplicate title/displayName/name fields: displayName, name, title; brand may need verification: SwipeShop Studio","runtime resolved URL is missing affiliate marker because AMAZON_ASSOC_TAG/VITE_AMAZON_ASSOC_TAG is not set","","","","","","","","",""
"6h4oNBT8SWgZG9myI8jU","Neutral Pendant Light","SwipeShop Studio","Amazon","lighting","73.99","","https://picsum.photos/seed/lighting_169/600/600","picsum.photos","no","https://www.amazon.ca/s?k=Neutral%20Pendant%20Light%20SwipeShop%20Studio%20lighting","https://www.amazon.ca/s?k=Neutral%20Pendant%20Light%20SwipeShop%20Studio%20lighting","yes","yes","www.amazon.ca","yes","yes","no","no","yes","no","no","yes","yes","no","no","no","yes","no","displayName; name; title","yes","review","fail","no","No visible affiliate marker in purchaseUrl (tag=); duplicate raw purchaseUrl used by multiple products; imageUrl domain differs from merchant domain: picsum.photos; Not swipe eligible; imageApproved is false; isCurated is false; duplicate title/displayName/name fields: displayName, name, title; brand may need verification: SwipeShop Studio","runtime resolved URL is missing affiliate marker because AMAZON_ASSOC_TAG/VITE_AMAZON_ASSOC_TAG is not set","","","","","","","","",""
"6nX61zTS0T5yAB2FK5IJ","Minimal Serving Tray","SwipeShop Studio","Amazon","storage","28.99","","https://picsum.photos/seed/kitchen_decor_114/600/600","picsum.photos","no","https://www.amazon.ca/s?k=Minimal%20Serving%20Tray%20SwipeShop%20Studio%20kitchen_decor","https://www.amazon.ca/s?k=Minimal%20Serving%20Tray%20SwipeShop%20Studio%20kitchen_decor","yes","yes","www.amazon.ca","yes","yes","no","no","no","no","no","yes","yes","no","no","no","yes","no","displayName; name; title","yes","review","fail","no","No visible affiliate marker in purchaseUrl (tag=); imageUrl domain differs from merchant domain: picsum.photos; Not swipe eligible; imageApproved is false; isCurated is false; duplicate title/displayName/name fields: displayName, name, title; brand may need verification: SwipeShop Studio","runtime resolved URL is missing affiliate marker because AMAZON_ASSOC_TAG/VITE_AMAZON_ASSOC_TAG is not set","","","","","","","","",""
"6wtOmNX5qQ4rXcfrKhba","Modern Area Rug","SwipeShop Studio","Amazon","storage","97.99","","https://picsum.photos/seed/rugs_77/600/600","picsum.photos","no","https://www.amazon.ca/s?k=Modern%20Area%20Rug%20SwipeShop%20Studio%20rugs","https://www.amazon.ca/s?k=Modern%20Area%20Rug%20SwipeShop%20Studio%20rugs","yes","yes","www.amazon.ca","yes","yes","no","no","yes","no","no","yes","yes","no","no","no","yes","no","displayName; name; title","yes","review","fail","no","No visible affiliate marker in purchaseUrl (tag=); duplicate raw purchaseUrl used by multiple products; imageUrl domain differs from merchant domain: picsum.photos; Not swipe eligible; imageApproved is false; isCurated is false; duplicate title/displayName/name fields: displayName, name, title; brand may need verification: SwipeShop Studio","runtime resolved URL is missing affiliate marker because AMAZON_ASSOC_TAG/VITE_AMAZON_ASSOC_TAG is not set","","","","","","","","",""
"71zPtMZHKYe8jb2WhUK2","Modern Ceramic Set","SwipeShop Studio","Amazon","storage","34.99","","https://picsum.photos/seed/kitchen_decor_136/600/600","picsum.photos","no","https://www.amazon.ca/s?k=Modern%20Ceramic%20Set%20SwipeShop%20Studio%20kitchen_decor","https://www.amazon.ca/s?k=Modern%20Ceramic%20Set%20SwipeShop%20Studio%20kitchen_decor","yes","yes","www.amazon.ca","yes","yes","no","no","yes","no","no","yes","yes","no","no","no","yes","no","displayName; name; title","yes","review","fail","no","No visible affiliate marker in purchaseUrl (tag=); duplicate raw purchaseUrl used by multiple products; imageUrl domain differs from merchant domain: picsum.photos; Not swipe eligible; imageApproved is false; isCurated is false; duplicate title/displayName/name fields: displayName, name, title; brand may need verification: SwipeShop Studio","runtime resolved URL is missing affiliate marker because AMAZON_ASSOC_TAG/VITE_AMAZON_ASSOC_TAG is not set","","","","","","","","",""
"7SdJ91CScknwY505lNT1","Minimal Framed Print","SwipeShop Studio","Amazon","wall-decor","60.99","","https://picsum.photos/seed/wall_art_188/600/600","picsum.photos","no","https://www.amazon.ca/s?k=Minimal%20Framed%20Print%20SwipeShop%20Studio%20wall_art","https://www.amazon.ca/s?k=Minimal%20Framed%20Print%20SwipeShop%20Studio%20wall_art","yes","yes","www.amazon.ca","yes","yes","no","no","yes","no","no","yes","yes","no","no","no","yes","no","displayName; name; title","yes","review","fail","no","No visible affiliate marker in purchaseUrl (tag=); duplicate raw purchaseUrl used by multiple products; imageUrl domain differs from merchant domain: picsum.photos; Not swipe eligible; imageApproved is false; isCurated is false; duplicate title/displayName/name fields: displayName, name, title; brand may need verification: SwipeShop Studio","runtime resolved URL is missing affiliate marker because AMAZON_ASSOC_TAG/VITE_AMAZON_ASSOC_TAG is not set","","","","","","","","",""
