"id","displayName","brand","merchant","category","price","imageUrlHostname","imageUrlMatchesMerchantDomain","purchaseUrl","isCurated","duplicateTitleFields","titleFieldsPresent","suspiciousBrandValue","status","launchStatus","manualReady","notes","launchNotes","manualOpened","manualPageLoads","manualRightProduct","manualRightRetailer","manualNo404","manualNoWeirdRedirect","manualMobileIssue","manualFixNeeded","manualNotes"
"6dH434bIm7GC2IplbR6F","Modern Pillow Set","SwipeShop Studio","Amazon","cozy-bedroom","87.99","picsum.photos","no","https://www.amazon.ca/s?k=Modern%20Pillow%20Set%20SwipeShop%20Studio%20bedding","no","yes","displayName; name; title","yes","review","fail","no","No visible affiliate marker in purchaseUrl (tag=); duplicate raw purchaseUrl used by multiple products; imageUrl domain differs from merchant domain: picsum.photos; Not swipe eligible; imageApproved is false; isCurated is false; duplicate title/displayName/name fields: displayName, name, title; brand may need verification: SwipeShop Studio","runtime resolved URL is missing affiliate marker because AMAZON_ASSOC_TAG/VITE_AMAZON_ASSOC_TAG is not set","","","","","","","","",""
"6h4oNBT8SWgZG9myI8jU","Neutral Pendant Light","SwipeShop Studio","Amazon","lighting","73.99","picsum.photos","no","https://www.amazon.ca/s?k=Neutral%20Pendant%20Light%20SwipeShop%20Studio%20lighting","no","yes","displayName; name; title","yes","review","fail","no","No visible affiliate marker in purchaseUrl (tag=); duplicate raw purchaseUrl used by multiple products; imageUrl domain differs from merchant domain: picsum.photos; Not swipe eligible; imageApproved is false; isCurated is false; duplicate title/displayName/name fields: displayName, name, title; brand may need verification: SwipeShop Studio","runtime resolved URL is missing affiliate marker because AMAZON_ASSOC_TAG/VITE_AMAZON_ASSOC_TAG is not set","","","","","","","","",""
"6nX61zTS0T5yAB2FK5IJ","Minimal Serving Tray","SwipeShop Studio","Amazon","storage","28.99","picsum.photos","no","https://www.amazon.ca/s?k=Minimal%20Serving%20Tray%20SwipeShop%20Studio%20kitchen_decor","no","yes","displayName; name; title","yes","review","fail","no","No visible affiliate marker in purchaseUrl (tag=); imageUrl domain differs from merchant domain: picsum.photos; Not swipe eligible; imageApproved is false; isCurated is false; duplicate title/displayName/name fields: displayName, name, title; brand may need verification: SwipeShop Studio","runtime resolved URL is missing affiliate marker because AMAZON_ASSOC_TAG/VITE_AMAZON_ASSOC_TAG is not set","","","","","","","","",""
"6wtOmNX5qQ4rXcfrKhba","Modern Area Rug","SwipeShop Studio","Amazon","storage","97.99","picsum.photos","no","https://www.amazon.ca/s?k=Modern%20Area%20Rug%20SwipeShop%20Studio%20rugs","no","yes","displayName; name; title","yes","review","fail","no","No visible affiliate marker in purchaseUrl (tag=); duplicate raw purchaseUrl used by multiple products; imageUrl domain differs from merchant domain: picsum.photos; Not swipe eligible; imageApproved is false; isCurated is false; duplicate title/displayName/name fields: displayName, name, title; brand may need verification: SwipeShop Studio","runtime resolved URL is missing affiliate marker because AMAZON_ASSOC_TAG/VITE_AMAZON_ASSOC_TAG is not set","","","","","","","","",""
"71zPtMZHKYe8jb2WhUK2","Modern Ceramic Set","SwipeShop Studio","Amazon","storage","34.99","picsum.photos","no","https://www.amazon.ca/s?k=Modern%20Ceramic%20Set%20SwipeShop%20Studio%20kitchen_decor","no","yes","displayName; name; title","yes","review","fail","no","No visible affiliate marker in purchaseUrl (tag=); duplicate raw purchaseUrl used by multiple products; imageUrl domain differs from merchant domain: picsum.photos; Not swipe eligible; imageApproved is false; isCurated is false; duplicate title/displayName/name fields: displayName, name, title; brand may need verification: SwipeShop Studio","runtime resolved URL is missing affiliate marker because AMAZON_ASSOC_TAG/VITE_AMAZON_ASSOC_TAG is not set","","","","","","","","",""
"7SdJ91CScknwY505lNT1","Minimal Framed Print","SwipeShop Studio","Amazon","wall-decor","60.99","picsum.photos","no","https://www.amazon.ca/s?k=Minimal%20Framed%20Print%20SwipeShop%20Studio%20wall_art","no","yes","displayName; name; title","yes","review","fail","no","No visible affiliate marker in purchaseUrl (tag=); duplicate raw purchaseUrl used by multiple products; imageUrl domain differs from merchant domain: picsum.photos; Not swipe eligible; imageApproved is false; isCurated is false; duplicate title/displayName/name fields: displayName, name, title; brand may need verification: SwipeShop Studio","runtime resolved URL is missing affiliate marker because AMAZON_ASSOC_TAG/VITE_AMAZON_ASSOC_TAG is not set","","","","","","","","",""
"7lsII38thluMshsmjsqv","Soft Framed Print","SwipeShop Studio","Amazon","wall-decor","57.99","picsum.photos","no","https://www.amazon.ca/s?k=Soft%20Framed%20Print%20SwipeShop%20Studio%20wall_art","no","yes","displayName; name; title","yes","review","fail","no","No visible affiliate marker in purchaseUrl (tag=); duplicate raw purchaseUrl used by multiple products; imageUrl domain differs from merchant domain: picsum.photos; Not swipe eligible; imageApproved is false; isCurated is false; duplicate title/displayName/name fields: displayName, name, title; brand may need verification: SwipeShop Studio","runtime resolved URL is missing affiliate marker because AMAZON_ASSOC_TAG/VITE_AMAZON_ASSOC_TAG is not set","","","","","","","","",""
"7nbrSWjG1EL3ZPZhFo4S","Cozy Potted Plant","SwipeShop Studio","Amazon","plants","33.99","picsum.photos","no","https://www.amazon.ca/s?k=Cozy%20Potted%20Plant%20SwipeShop%20Studio%20plants","no","yes","displayName; name; title","yes","review","fail","no","No visible affiliate marker in purchaseUrl (tag=); duplicate raw purchaseUrl used by multiple products; imageUrl domain differs from merchant domain: picsum.photos; Not swipe eligible; imageApproved is false; isCurated is false; duplicate title/displayName/name fields: displayName, name, title; brand may need verification: SwipeShop Studio","runtime resolved URL is missing affiliate marker because AMAZON_ASSOC_TAG/VITE_AMAZON_ASSOC_TAG is not set","","","","","","","","",""
"7pMmtKvfIrfzREElATdH","Cozy Vanity Mirror","SwipeShop Studio","Amazon","mirrors","62.99","picsum.photos","no","https://www.amazon.ca/s?k=Cozy%20Vanity%20Mirror%20SwipeShop%20Studio%20mirrors","no","yes","displayName; name; title","yes","review","fail","no","No visible affiliate marker in purchaseUrl (tag=); duplicate raw purchaseUrl used by multiple products; imageUrl domain differs from merchant domain: picsum.photos; Not swipe eligible; imageApproved is false; isCurated is false; duplicate title/displayName/name fields: displayName, name, title; brand may need verification: SwipeShop Studio","runtime resolved URL is missing affiliate marker because AMAZON_ASSOC_TAG/VITE_AMAZON_ASSOC_TAG is not set","","","","","","","","",""
"7vUInzzbM6RX2yfvJlw2","Classic Coffee Table","SwipeShop Studio","Amazon","storage","144.99","picsum.photos","no","https://www.amazon.ca/s?k=Classic%20Coffee%20Table%20SwipeShop%20Studio%20tables","no","yes","displayName; name; title","yes","review","fail","no","No visible affiliate marker in purchaseUrl (tag=); duplicate raw purchaseUrl used by multiple products; imageUrl domain differs from merchant domain: picsum.photos; Not swipe eligible; imageApproved is false; isCurated is false; duplicate title/displayName/name fields: displayName, name, title; brand may need verification: SwipeShop Studio","runtime resolved URL is missing affiliate marker because AMAZON_ASSOC_TAG/VITE_AMAZON_ASSOC_TAG is not set","","","","","","","","",""
"879mM2ZfJNtaYbH1ErWp","Minimal Organizer","SwipeShop Studio","Amazon","storage","32.99","picsum.photos","no","https://www.amazon.ca/s?k=Minimal%20Organizer%20SwipeShop%20Studio%20storage","no","yes","displayName; name; title","yes","review","fail","no","No visible affiliate marker in purchaseUrl (tag=); duplicate raw purchaseUrl used by multiple products; imageUrl domain differs from merchant domain: picsum.photos; Not swipe eligible; imageApproved is false; isCurated is false; duplicate title/displayName/name fields: displayName, name, title; brand may need verification: SwipeShop Studio","runtime resolved URL is missing affiliate marker because AMAZON_ASSOC_TAG/VITE_AMAZON_ASSOC_TAG is not set","","","","","","","","",""
"8GKqjfjp2vNGMENqj03p","Classic Kitchen Decor","SwipeShop Studio","Amazon","storage","19.99","picsum.photos","no","https://www.amazon.ca/s?k=Classic%20Kitchen%20Decor%20SwipeShop%20Studio%20kitchen_decor","no","yes","displayName; name; title","yes","review","fail","no","No visible affiliate marker in purchaseUrl (tag=); imageUrl domain differs from merchant domain: picsum.photos; Not swipe eligible; imageApproved is false; isCurated is false; duplicate title/displayName/name fields: displayName, name, title; brand may need verification: SwipeShop Studio","runtime resolved URL is missing affiliate marker because AMAZON_ASSOC_TAG/VITE_AMAZON_ASSOC_TAG is not set","","","","","","","","",""
"8MGVqC5R9DFja2P4xHlv","Soft Coffee Table","SwipeShop Studio","Amazon","storage","144.99","picsum.photos","no","https://www.amazon.ca/s?k=Soft%20Coffee%20Table%20SwipeShop%20Studio%20tables","no","yes","displayName; name; title","yes","review","fail","no","No visible affiliate marker in purchaseUrl (tag=); duplicate raw purchaseUrl used by multiple products; imageUrl domain differs from merchant domain: picsum.photos; Not swipe eligible; imageApproved is false; isCurated is false; duplicate title/displayName/name fields: displayName, name, title; brand may need verification: SwipeShop Studio","runtime resolved URL is missing affiliate marker because AMAZON_ASSOC_TAG/VITE_AMAZON_ASSOC_TAG is not set","","","","","","","","",""
"8Z0NieE2XyDTyqv3nNL1","Cozy Accent Chair","SwipeShop Studio","Amazon","storage","152.99","picsum.photos","no","https://www.amazon.ca/s?k=Cozy%20Accent%20Chair%20SwipeShop%20Studio%20seating","no","yes","displayName; name; title","yes","review","fail","no","No visible affiliate marker in purchaseUrl (tag=); duplicate raw purchaseUrl used by multiple products; imageUrl domain differs from merchant domain: picsum.photos; Not swipe eligible; imageApproved is false; isCurated is false; duplicate title/displayName/name fields: displayName, name, title; brand may need verification: SwipeShop Studio","runtime resolved URL is missing affiliate marker because AMAZON_ASSOC_TAG/VITE_AMAZON_ASSOC_TAG is not set","","","","","","","","",""
"8eE3gMAxLARVgGGTI632","Soft Table Lamp","SwipeShop Studio","Amazon","lighting","76.99","picsum.photos","no","https://www.amazon.ca/s?k=Soft%20Table%20Lamp%20SwipeShop%20Studio%20lighting","no","yes","displayName; name; title","yes","review","fail","no","No visible affiliate marker in purchaseUrl (tag=); duplicate raw purchaseUrl used by multiple products; imageUrl domain differs from merchant domain: picsum.photos; Not swipe eligible; imageApproved is false; isCurated is false; duplicate title/displayName/name fields: displayName, name, title; brand may need verification: SwipeShop Studio","runtime resolved URL is missing affiliate marker because AMAZON_ASSOC_TAG/VITE_AMAZON_ASSOC_TAG is not set","","","","","","","","",""
"8joz5ayFmSriprsu5mSc","Minimal Shelf Unit","SwipeShop Studio","Amazon","storage","139.99","picsum.photos","no","https://www.amazon.ca/s?k=Minimal%20Shelf%20Unit%20SwipeShop%20Studio%20Storage","no","yes","displayName; name; title","yes","review","fail","no","No visible affiliate marker in purchaseUrl (tag=); duplicate raw purchaseUrl used by multiple products; imageUrl domain differs from merchant domain: picsum.photos; Not swipe eligible; imageApproved is false; isCurated is false; duplicate title/displayName/name fields: displayName, name, title; brand may need verification: SwipeShop Studio","runtime resolved URL is missing affiliate marker because AMAZON_ASSOC_TAG/VITE_AMAZON_ASSOC_TAG is not set","","","","","","","","",""
"8zM7Jg35UOAuZkSxTlNk","Soft Floor Lamp","SwipeShop Studio","Amazon","lighting","70.99","picsum.photos","no","https://www.amazon.ca/s?k=Soft%20Floor%20Lamp%20SwipeShop%20Studio%20lighting","no","yes","displayName; name; title","yes","review","fail","no","No visible affiliate marker in purchaseUrl (tag=); duplicate raw purchaseUrl used by multiple products; imageUrl domain differs from merchant domain: picsum.photos; Not swipe eligible; imageApproved is false; isCurated is false; duplicate title/displayName/name fields: displayName, name, title; brand may need verification: SwipeShop Studio","runtime resolved URL is missing affiliate marker because AMAZON_ASSOC_TAG/VITE_AMAZON_ASSOC_TAG is not set","","","","","","","","",""
"96Tk11l4wOaeSCYOpbtY","Modern Floor Lamp","SwipeShop Studio","Amazon","lighting","55.99","picsum.photos","no","https://www.amazon.ca/s?k=Modern%20Floor%20Lamp%20SwipeShop%20Studio%20lighting","no","yes","displayName; name; title","yes","review","fail","no","No visible affiliate marker in purchaseUrl (tag=); duplicate raw purchaseUrl used by multiple products; imageUrl domain differs from merchant domain: picsum.photos; Not swipe eligible; imageApproved is false; isCurated is false; duplicate title/displayName/name fields: displayName, name, title; brand may need verification: SwipeShop Studio","runtime resolved URL is missing affiliate marker because AMAZON_ASSOC_TAG/VITE_AMAZON_ASSOC_TAG is not set","","","","","","","","",""
"98UB6BmA30SRodXMqLZC","Classic Canvas Art","SwipeShop Studio","Amazon","wall-decor","54.99","picsum.photos","no","https://www.amazon.ca/s?k=Classic%20Canvas%20Art%20SwipeShop%20Studio%20wall_art","no","yes","displayName; name; title","yes","review","fail","no","No visible affiliate marker in purchaseUrl (tag=); duplicate raw purchaseUrl used by multiple products; imageUrl domain differs from merchant domain: picsum.photos; Not swipe eligible; imageApproved is false; isCurated is false; duplicate title/displayName/name fields: displayName, name, title; brand may need verification: SwipeShop Studio","runtime resolved URL is missing affiliate marker because AMAZON_ASSOC_TAG/VITE_AMAZON_ASSOC_TAG is not set","","","","","","","","",""
"9QV8YuewU5ZTwfDOho8M","Soft Bench","SwipeShop Studio","Amazon","storage","155.99","picsum.photos","no","https://www.amazon.ca/s?k=Soft%20Bench%20SwipeShop%20Studio%20seating","no","yes","displayName; name; title","yes","review","fail","no","No visible affiliate marker in purchaseUrl (tag=); duplicate raw purchaseUrl used by multiple products; imageUrl domain differs from merchant domain: picsum.photos; Not swipe eligible; imageApproved is false; isCurated is false; duplicate title/displayName/name fields: displayName, name, title; brand may need verification: SwipeShop Studio","runtime resolved URL is missing affiliate marker because AMAZON_ASSOC_TAG/VITE_AMAZON_ASSOC_TAG is not set","","","","","","","","",""
"9WvH9C3o7Mprjqogh42d","Minimal Console Table","SwipeShop Studio","Amazon","storage","129.99","picsum.photos","no","https://www.amazon.ca/s?k=Minimal%20Console%20Table%20SwipeShop%20Studio%20Tables","no","yes","displayName; name; title","yes","review","fail","no","No visible affiliate marker in purchaseUrl (tag=); duplicate raw purchaseUrl used by multiple products; imageUrl domain differs from merchant domain: picsum.photos; Not swipe eligible; imageApproved is false; isCurated is false; duplicate title/displayName/name fields: displayName, name, title; brand may need verification: SwipeShop Studio","runtime resolved URL is missing affiliate marker because AMAZON_ASSOC_TAG/VITE_AMAZON_ASSOC_TAG is not set","","","","","","","","",""
