id,title,merchant,brand,asin,active,swipeEligible,imageApproved,isCurated,purchaseUrl,imageUrl
fypdZDGOB9Tf2R429oTb,Soft Table Lamp,Amazon,SwipeShop Studio,,true,false,false,false,https://www.amazon.ca/s?k=Soft%20Table%20Lamp%20SwipeShop%20Studio%20lighting,https://picsum.photos/seed/lighting_159/600/600
ReKSd59RVrO37RDyg4BB,Soft Table Lamp,Amazon,SwipeShop Studio,,true,false,false,false,https://www.amazon.ca/s?k=Soft%20Table%20Lamp%20SwipeShop%20Studio%20lighting,https://picsum.photos/seed/lighting_49/600/600
vNNyRuaSlcSBXQfXCBkZ,Soft Table Lamp,Amazon,SwipeShop Studio,,true,false,false,false,https://www.amazon.ca/s?k=Soft%20Table%20Lamp%20SwipeShop%20Studio%20lighting,https://picsum.photos/seed/lighting_55/600/600
Bcjj69T9i0clSLvLRCt4,Soft Wall Mirror,Amazon,SwipeShop Studio,,true,false,false,false,https://www.amazon.ca/s?k=Soft%20Wall%20Mirror%20SwipeShop%20Studio%20mirrors,https://picsum.photos/seed/mirrors_100/600/600
LMCI0j7Dpa9cVHa7HVVx,Soft Wall Mirror,Amazon,SwipeShop Studio,,true,false,false,false,https://www.amazon.ca/s?k=Soft%20Wall%20Mirror%20SwipeShop%20Studio%20mirrors,https://picsum.photos/seed/mirrors_63/600/600
yThK0SytqRGP5DRxakd3,Soft Wall Mirror,Amazon,SwipeShop Studio,,true,false,false,false,https://www.amazon.ca/s?k=Soft%20Wall%20Mirror%20SwipeShop%20Studio%20mirrors,https://picsum.photos/seed/mirrors_151/600/600
GjzjySmaBnR9m0J8CY62,Soft Wall Poster,Amazon,SwipeShop Studio,,true,false,false,false,https://www.amazon.ca/s?k=Soft%20Wall%20Poster%20SwipeShop%20Studio%20wall_art,https://picsum.photos/seed/wall_art_75/600/600
RBmRveafFpCazaMCS3lT,Soft Wall Poster,Amazon,SwipeShop Studio,,true,false,false,false,https://www.amazon.ca/s?k=Soft%20Wall%20Poster%20SwipeShop%20Studio%20wall_art,https://picsum.photos/seed/wall_art_6/600/600
TxOjvruVXo7NTtsmwlMh,Soft Wall Poster,Amazon,SwipeShop Studio,,true,false,false,false,https://www.amazon.ca/s?k=Soft%20Wall%20Poster%20SwipeShop%20Studio%20wall_art,https://picsum.photos/seed/wall_art_47/600/600
Bj2KF1qA7148VznNzIvs,Soft Wool Rug,Amazon,SwipeShop Studio,,true,false,false,false,https://www.amazon.ca/s?k=Soft%20Wool%20Rug%20SwipeShop%20Studio%20rugs,https://picsum.photos/seed/rugs_72/600/600
j5xKjplgJMXR46MMZwM9,Soft Wool Rug,Amazon,SwipeShop Studio,,true,false,false,false,https://www.amazon.ca/s?k=Soft%20Wool%20Rug%20SwipeShop%20Studio%20rugs,https://picsum.photos/seed/rugs_117/600/600
3XXA6Rx0r7qULUk3xLFK,Vintage Pattern Rug,Amazon,SwipeShop Studio,,true,false,false,false,https://www.amazon.ca/s?k=Vintage%20Pattern%20Rug%20SwipeShop%20Studio%20Rugs,https://picsum.photos/seed/rugs_02/600/600
Umm1g8vYl7iP5NOnnQO0,Vintage Pattern Rug,Amazon,SwipeShop Studio,,true,false,false,false,https://www.amazon.ca/s?k=Vintage%20Pattern%20Rug%20SwipeShop%20Studio%20Rugs,https://picsum.photos/seed/rugs_02/600/600
BzBjYH9lbgGpY700JfdQ,Wood Cutting Board Set,Amazon,SwipeShop Studio,,true,false,false,false,https://www.amazon.ca/s?k=Wood%20Cutting%20Board%20Set%20SwipeShop%20Studio%20Kitchen%20Decor,https://picsum.photos/seed/kitchen_02/600/600
PPzqIjnx5hCeGkTGzDMP,Wood Cutting Board Set,Amazon,SwipeShop Studio,,true,false,false,false,https://www.amazon.ca/s?k=Wood%20Cutting%20Board%20Set%20SwipeShop%20Studio%20Kitchen%20Decor,https://picsum.photos/seed/kitchen_02/600/600
3TIxQTdGFSBb7x9Z7g5e,Wood Side Table,Amazon,SwipeShop Studio,B0CC2B8DYK,true,false,false,false,https://www.amazon.ca/dp/B0CC2B8DYK/ref=nosim?tag=YOURREALTAG-20,https://picsum.photos/seed/tables_02/600/600
CasI8k1vrWET1WdEI0zQ,Wood Side Table,Amazon,SwipeShop Studio,,true,false,false,false,https://www.amazon.ca/s?k=Wood%20Side%20Table%20SwipeShop%20Studio%20Tables,https://picsum.photos/seed/tables_02/600/600
0V34Qtn11GVDMXKHruws,Woven Storage Basket,Amazon,SwipeShop Studio,B0BYD6NMXG,true,true,false,false,https://www.amazon.ca/dp/B0BYD6NMXG/ref=nosim?tag=YOURREALTAG-20,https://m.media-amazon.com/images/I/71XXGTtwsqL._AC_SL400_.jpg
FoUSn6dyQIrv8ZUjcrmC,Woven Storage Basket,Amazon,SwipeShop Studio,,true,false,false,false,https://www.amazon.ca/s?k=Woven%20Storage%20Basket%20SwipeShop%20Studio%20Storage,https://picsum.photos/seed/storage_01/600/600
